housing_type,available_time,experience,has_children,has_other_pets,species,age,size,energy_level,good_with_children,good_with_pets,compatibility_score
0,8.66691348399395,1,0,0,1,11.948157839631646,1,6.2465552528855035,0,1,80.33743633095689
0,9.825789229922046,1,1,0,1,0.14172934894764788,1,5.145629412161977,1,0,95.1447015156341
1,5.27834037561274,1,1,0,1,0.6825980814235577,1,3.0011079762523285,1,1,85.60755869091268
1,7.8793093843776685,1,0,1,2,2.9496906160941694,0,6.438456761362233,1,1,81.35941170530666
0,8.404003314893405,2,1,0,2,3.7514631563751344,2,9.084288952613628,0,1,18.813225465723505
2,6.480316573308618,0,0,0,2,15.352382456531933,2,0.06912591169667359,1,0,100.0
0,3.3874990421450724,1,0,1,2,4.455317528338998,1,1.3392902742969037,0,0,48.94057965136772
2,4.699784346577944,0,1,1,0,19.382832400997195,0,1.197731584998557,0,1,78.43919461321958
0,8.579170722435677,0,0,1,2,12.722241144058765,1,9.23205302892854,1,1,85.56764816913292
2,2.9854792598216395,0,1,0,0,13.850350185070354,1,6.627476889626147,0,0,24.748358423971503
0,9.237431312666486,0,1,1,1,4.35633038570415,0,9.517881064701506,0,0,5.560291124750559
2,2.298063414226651,1,1,0,0,17.854126281901696,0,5.828132732124283,1,0,80.35668020954654
0,7.495164151567807,1,0,1,0,13.356291456398628,2,4.617328971592537,0,1,71.13918341630615
0,6.305592343457383,1,1,0,2,17.288112486837278,2,7.923429118143624,0,1,10.690140234464321
2,7.495994411207622,2,0,0,1,19.12962194462454,1,1.6094226747522455,0,0,100.0
1,4.373475724325948,1,0,0,1,2.5128195421919286,1,3.813381163173214,0,0,58.14330764678254
2,9.326410625539847,2,1,0,2,1.9317446053789133,2,4.662742405342238,0,1,74.53028275773308
1,6.324722024114774,2,1,0,0,16.068156531792713,0,2.984583945121182,0,0,57.096672566357306
0,2.882958045542563,2,0,0,2,17.322521181883406,1,3.7128561240847846,0,1,51.37985716400128
2,6.384550706521437,1,1,1,0,11.675228417559714,1,0.7810518692441826,0,0,65.54546544512999
2,2.868157472070312,1,1,0,2,7.320010955010412,0,1.9798358944955796,0,1,53.03811307094846
2,2.936323917598742,1,1,0,2,13.052592721504475,1,3.3549672033092834,0,0,34.16188556578499
1,3.9959851162086792,2,0,0,1,6.113281451849146,0,7.958904332331343,1,1,63.674651066401665
1,8.52430417569119,2,1,0,1,4.767713843069363,2,1.824973548428639,0,0,93.8078904905433
0,5.00297874393992,0,0,1,1,9.76290419054531,2,3.4664037398422467,1,1,47.37965950817364
1,6.789008422302074,2,0,0,2,4.323076552127594,2,0.6492028819693518,0,1,100.0
1,3.91967740274463,2,1,0,1,9.674072166303457,2,5.57104344826606,0,1,47.57178256006804
0,2.6360543980688145,1,1,1,1,19.13213010927144,2,6.112508881409278,0,0,0.0
2,9.546401607162313,0,0,0,2,16.79568071234781,1,8.65516463462167,1,1,79.36704380853426
2,6.035812471230626,0,0,1,1,18.832618390000448,2,8.19115998501964,0,1,75.05268752371234
0,9.339513385827182,0,1,0,0,16.126579496947173,1,2.8537795468388047,0,1,68.19519219847271
2,2.0341300219831506,1,0,0,1,7.095018718925534,1,1.3695368918985973,0,0,71.21302289001639
1,1.4689416391293275,0,1,1,0,16.240904771031182,0,1.5608318221040374,0,0,16.13239134902553
0,8.558229071239037,0,0,1,1,18.45831487106428,1,9.689639430404446,1,0,26.162079708266003
0,6.809172126172514,1,1,1,2,18.94071575674109,1,6.732258140073574,0,1,49.601658512135025
0,1.8657849925364134,0,0,0,2,13.66395701369994,2,0.42570787803239307,1,0,46.67016013086616
2,2.6935970066353776,2,1,1,1,4.227332876302263,2,1.3677925504509458,0,1,78.85557552530807
0,8.006639415253112,2,1,1,0,0.794583067293817,0,4.858000651009558,0,0,41.67854550372832
0,4.538686199959361,2,0,0,1,2.9440045632031153,0,2.078288042931198,1,0,87.28893724469471
0,6.7054050650609085,2,1,0,2,19.310938357878907,1,8.036589850000189,1,0,85.13842764157349
2,3.1835202213601086,2,0,0,1,9.241936483855389,0,5.732171175693649,0,1,58.324247110313685
1,3.812299527748767,2,0,1,2,17.09972029664115,2,6.126322077892984,1,1,98.84285757425822
0,9.90712558623105,2,0,0,0,9.300883071165822,2,4.628255480492118,0,0,65.0153689585754
1,2.4761708717471853,2,0,1,0,13.216351669196788,2,2.5606277542631553,0,0,55.80831226012889
2,5.06456377036514,2,1,1,2,0.4828155424466729,1,5.894036132025465,0,1,46.108963021987094
2,8.444023431905322,1,0,1,0,4.997298854387335,1,7.169700461607318,1,1,82.22236831281435
2,2.3922321366585795,1,0,1,2,8.725385600851785,0,3.7094807763016693,1,1,75.4398654510784
2,4.152137566843307,2,0,0,2,12.612620943083265,2,5.049436306178353,0,1,79.72769443074972
1,6.150912873699883,1,1,0,2,3.43042376106357,1,8.396839704720332,0,0,18.68841440652234
0,4.811881514751025,1,0,1,1,15.2910292854098,1,1.486817618224603,0,0,71.12359485069935
2,4.5950226657031745,2,1,1,0,7.288094122724747,0,5.452244192741004,1,0,61.97295103452868
2,3.625097313221236,2,1,0,1,16.34870538467769,2,3.484126618292281,1,1,100.0
1,5.866463277749251,1,0,0,1,1.9593818079013459,2,7.027947582172304,0,1,85.31067108840428
1,6.2437269792361025,2,1,1,0,13.595131753647438,0,0.18810243162394658,0,0,100.0
2,6.532895409013626,2,0,1,1,5.866566664130204,0,6.704732998031887,1,0,43.67006026001789
0,0.7036810790602932,2,1,1,2,15.907663482452358,0,1.028977340161874,1,0,61.27829465097376
0,6.310341757120489,2,1,1,1,8.043408540848212,0,0.64767752993658,1,0,100.0
2,9.532371787812329,1,0,1,2,13.306992645271329,2,7.246233009586129,1,0,61.71606685653746
1,5.409862355280836,0,1,0,0,18.686105372729468,2,6.403421529040735,0,1,55.857949711335756
2,7.152670825092443,1,0,1,1,0.41253264027528713,0,8.949359308926589,1,0,30.51249521127737
2,5.567323077592178,0,1,0,0,0.22233564668747263,1,5.196549558006451,1,1,82.46711307170465
1,8.547406185919787,0,0,1,2,15.40558504353427,1,5.3002442552716715,0,1,95.91093966483936
2,9.29583094597569,0,0,0,1,12.927861030161562,2,7.070178355765505,1,1,73.50446775829832
2,1.842198992963593,1,0,1,2,5.859594410088653,2,3.233975763532512,1,0,51.11124044850831
2,4.3686003655712655,1,0,0,2,9.887934055485248,0,0.36912455421932555,0,1,100.0
1,3.923821009327213,1,1,0,2,0.8387133119773749,1,2.3004582571905785,0,0,30.75474288889466
0,4.052151232992786,1,0,1,0,3.8489121072248156,2,2.380134118963666,0,0,22.631464549516117
0,1.255241812278759,1,0,1,0,8.48992749054335,1,3.3565885027819387,0,1,78.53961311563626
1,8.136157259807193,0,0,0,0,16.680888324429645,0,9.434627330404629,1,0,73.3513349838458
0,0.3576624301493525,1,0,0,1,9.593343657201697,2,8.048427986631479,0,1,37.015596775612416
2,5.282266077271569,0,1,0,2,11.727250090519574,2,9.35956245205192,0,0,54.49407629867271
0,6.618783880446912,1,0,1,0,17.475075839875608,1,9.986095901130005,1,0,39.44403865216096
2,2.074694380588772,1,1,0,2,6.176378271776906,1,4.337790040870445,0,1,28.447978837811526
0,9.058501920987956,2,0,1,0,14.013986422041118,2,2.270733166803046,0,1,100.0
1,8.385492070247931,0,0,1,2,17.233345173565066,1,5.600041612552491,0,0,44.87388363307331
0,4.710837294839253,1,0,1,0,4.052314013923535,1,8.811344139481188,1,1,72.42561344564614
0,4.111489323401387,1,0,1,0,7.129563302956649,0,4.657318610145782,1,1,98.42430256607176
0,2.3656792521110006,1,0,1,0,19.596203477787103,1,5.053993025722535,1,0,32.430313037893924
1,7.299932246449636,2,0,1,0,19.66437129592422,2,1.344391059278267,1,1,100.0
0,1.3174379963196414,0,1,0,2,4.4645986058787575,0,4.204554925677611,0,1,22.702187003619652
1,6.80237753843783,1,1,0,0,1.3289167778525623,2,3.869948098085781,1,0,100.0
2,8.424569861184136,1,0,1,0,5.418432226201057,0,3.516885028654496,1,1,100.0
0,2.284715759170237,1,0,0,0,7.954639146073745,0,8.872986699241999,0,0,63.90200763544981
1,8.664274028987561,2,0,0,2,8.820112018623274,1,0.5930143321233294,1,1,100.0
1,0.33323199439508455,1,1,1,0,12.376126146608472,1,9.721471828973469,1,0,51.96722376055107
0,9.127873853865253,0,0,0,2,17.990055202630927,2,0.08246825273136027,1,1,100.0
2,1.1836222785129802,0,1,1,1,6.606960238143249,1,9.45594013949809,1,0,34.47062973864599
1,6.457591779380326,0,1,1,2,16.99969070998417,0,5.4804750283854355,1,0,72.58408144832973
0,2.500824689139418,0,1,1,1,1.8695784185325381,1,7.024452444001158,0,0,0.0
2,8.365523911696137,1,1,1,0,0.8374939794642944,2,1.8713284969512323,0,1,99.47695244074728
1,5.123003609154665,2,1,0,0,10.080903662469225,0,6.54211539016607,0,0,41.86087710999076
1,1.3524119124650136,2,0,0,2,1.1932444666120978,2,8.819576685277326,1,0,67.0946141940875
2,5.709915713259784,2,1,1,0,7.849796024684603,1,1.394801398336516,0,1,93.31255569448162
2,4.078826101969831,1,1,0,0,17.935562337384688,0,1.2708161227328996,0,0,63.73232226388326
0,6.614478166131011,2,0,1,2,4.829660724149467,2,3.0397790914947276,1,0,47.33728865984128
0,8.819032847634595,0,0,1,0,14.119515502498064,1,1.6172589247539815,0,0,96.9347248354121
1,4.093891311834184,1,1,0,1,6.047307847801338,1,1.106458480933471,0,0,51.459700112326075
2,2.8988067953385963,2,0,0,1,0.8984011048427121,2,6.7831903598529175,1,1,74.15219800789963
2,0.14515094527608796,0,0,1,0,11.133811628206187,0,2.138266139124908,0,1,70.56666831700177
2,5.748390378598749,0,0,0,0,16.697069810735034,2,6.670148994019862,0,1,87.66143017073364
1,4.022747674314335,1,1,1,1,8.189368966852388,1,8.619292271158162,1,0,56.67695203222639
2,3.7464921901482873,1,1,1,0,12.34587652916174,2,6.520247914130005,1,1,100.0
2,1.8293532128421253,2,0,0,1,18.000471953154516,1,1.1936706991540091,1,0,61.63343865820342
1,4.300553451912743,2,0,1,2,15.793890254739756,0,5.73577574047445,1,0,37.03957254225
0,9.844419535833683,2,1,0,1,3.877527987856386,2,3.9362868421155084,1,1,77.97997217367548
0,2.9775415367224434,1,1,1,0,14.667679187300116,0,3.4337093672249477,1,0,73.83471525951305
1,5.997044134081002,2,0,1,0,10.03786050320304,2,3.1853146862983217,1,0,71.62036387568209
2,7.764868813156668,2,1,1,1,14.919336157721695,1,9.294322238196456,0,1,54.39410623707182
1,7.491578231765317,0,1,1,1,9.890311010444364,0,7.425074566777278,1,1,77.85476190669368
0,3.2877428749259074,0,0,1,0,2.559163282166057,1,1.33848789580295,1,0,48.1502631540175
0,6.108600835168504,0,0,0,0,11.398188933784784,2,4.760054797324638,0,0,64.09133920833926
1,8.712646852701573,2,1,1,0,9.842679847946798,1,3.182230752539196,1,0,95.04207663816102
1,0.15447427733077945,1,1,0,2,10.358434672828835,2,9.779383125459582,1,0,90.18997058599055
0,4.357343568433077,0,1,0,2,17.578049072917405,0,9.780289729531695,1,1,89.78257570422173
1,2.2427341824190528,1,0,0,1,17.896740934125027,1,3.1953447433303497,0,1,52.38386667369125
0,3.8863229039883898,2,0,1,1,9.070742135314367,1,3.521131161454547,0,0,43.02446253794918
1,4.159896079752416,2,0,0,2,9.114640825601768,2,5.994142071365456,0,1,78.93781877677256
1,7.46670964786637,0,0,0,2,10.30373917745232,2,4.793070143275001,0,0,85.38695164444717
1,0.9382187239544315,1,1,0,1,10.391785566685138,2,2.131008721584414,1,1,90.3603071837038
0,5.125839031325104,0,0,1,2,19.007742883582253,0,6.604121669886114,0,1,73.97638545353136
1,5.641947917987453,2,0,1,1,12.98800934754987,1,3.3412864387523844,0,0,49.321564689924635
0,4.941576035518044,1,1,1,0,5.549139897758879,2,6.537164983321676,0,1,30.93067930898039
0,7.3187325306272015,0,0,1,1,10.630735939079798,2,3.8368152232779975,1,0,27.273806337367468
1,3.8379125590684735,2,1,0,2,12.544471658159658,1,7.002098938562717,0,1,26.576149187742153
1,9.44967063640076,0,0,1,2,12.79543442027929,0,6.677994708896505,1,1,88.28315908944425
0,4.818034425389413,1,1,0,2,11.705084524763654,1,5.088127559210007,1,0,85.43149565806269
0,5.712139096147975,1,1,1,1,3.554723092430747,2,7.047399907108308,1,1,66.24463509192846
2,8.255308233467494,1,1,0,2,0.6718637815901496,1,4.609656762320152,0,1,43.031446772050984
0,2.752361059311225,1,0,1,1,6.756861047337088,2,1.161382996501229,1,0,20.50655766928068
2,0.7520202876280246,1,1,1,0,8.550443091205072,2,1.8210625333735464,1,1,100.0
2,7.0778397836248255,0,0,1,0,1.2360847915217321,1,2.4599313416561284,0,1,100.0
2,4.830118555483787,0,0,1,2,16.299346760396922,1,0.6322892822569659,0,0,90.69037462431298
1,8.965042509589948,0,0,0,1,6.881548750205475,0,7.113812206306701,1,0,43.36206459127037
1,9.826800487224341,0,0,1,1,18.272654923570094,2,3.6739022683161835,1,1,94.8685152131062
0,3.991093505747292,2,0,1,2,3.0882021568453033,2,0.935232963269973,1,1,84.78675379704907
2,4.154390162596608,2,0,1,1,1.1386991387462686,2,8.199581207255802,1,0,51.56127103346871
1,4.079626022057265,0,1,0,2,9.646322087726436,2,6.8365428446357495,1,0,92.63713688592516
1,3.2455410973092613,2,1,1,2,3.782586736514133,2,4.522242371277009,0,1,64.67366106086396
1,7.816870977663974,2,0,1,0,18.747985511557225,1,2.4742533509273423,1,1,100.0
1,7.589957624907276,1,0,0,2,0.2060679690747791,2,1.5174589379284675,1,0,100.0
1,4.786448705505249,0,0,0,1,8.252393501180698,1,4.58374191755062,0,1,52.66057581986374
2,0.4466121637889875,2,0,0,2,18.534955426903366,0,8.852457430105623,1,1,51.38461479327604
2,3.095593015130734,2,0,1,0,7.688364134595367,2,1.8839532327196995,1,0,63.39373063215017
2,2.923030465548375,0,1,0,0,1.862185612009215,0,5.686592289914879,1,1,73.4660884363995
2,8.110872462002584,1,1,1,1,6.057898857235742,1,9.61685995222256,0,1,45.15807595492639
0,0.8757557341617472,0,0,0,2,9.960207876688669,1,6.371165747646129,1,0,48.45251883322394
2,8.056753790427042,1,0,1,1,3.703033746866662,0,4.399647301558684,0,1,87.41359895275447
1,6.69183652199143,2,1,0,1,9.331234102865238,2,7.163729729389084,0,1,49.07966113243087
2,7.3244145913044925,1,0,0,2,16.72686391571675,1,8.245779190187065,0,0,62.15599220479405
0,4.322131875850235,1,0,0,0,17.45235940393226,1,5.905162978868422,1,0,69.76470644284996
1,6.797257960017582,0,0,1,1,0.9852146942146423,1,8.718323589929927,0,0,15.888038380313983
2,6.090289447069158,2,1,0,1,3.21806716105147,1,5.1459175937573765,1,1,88.7424773654139
2,7.689801952286295,0,1,1,0,5.505802715336083,1,8.300290022062565,1,1,100.0
2,4.467698344682521,0,0,0,2,11.897317017752036,1,9.520192404056951,0,1,60.57330719623964
1,4.728256248963024,2,1,0,2,7.219895175849342,0,5.012434670235171,1,1,90.57304379442185
1,6.435762227398202,0,1,0,2,16.88081826892151,2,6.0500171558532525,0,0,54.262865363294054
0,1.080774936663883,0,0,1,0,14.333437365658753,2,6.094675429498349,0,0,7.0865517460901595
1,4.3624444836431735,1,1,1,1,2.009120462270164,2,7.814348635982906,1,0,58.791369309183125
1,9.719508452598056,0,1,1,0,12.491150050241824,2,8.229658401774229,1,1,100.0
2,0.3755232006004561,2,1,0,1,2.2602525069395685,0,0.2722931620606073,1,0,70.63816180248031
1,3.160047228663938,0,1,1,1,5.100713392729201,0,7.333595640903878,1,1,80.07353845987636
2,3.1410981908937075,1,1,1,2,3.557412670684561,2,7.838152446302376,1,1,99.98230546577814
2,6.334641192357726,0,1,0,2,3.461238984014099,1,7.004294394582368,0,1,29.459148572593058
1,1.058003594241399,0,0,0,2,12.327910495537184,2,7.136956593230961,1,0,62.64592493878019
0,6.285440308788611,0,0,1,0,11.272098451083231,1,0.41402859184269447,1,1,100.0
0,0.9504024065161942,1,0,1,2,3.5205630557545375,1,4.420386619489061,1,1,58.47539364108813
1,0.9495364741833101,2,1,0,0,19.803456108368636,0,8.181796497217405,0,0,28.60531762189458
0,7.281833571884823,2,0,1,2,8.436734647365876,1,9.340071412951037,0,0,39.733319653682386
2,3.241351738327963,1,1,0,2,1.9413865630987326,0,2.2946792057193477,0,1,29.61355155161185
2,9.774229477137478,1,1,0,2,2.4113803391023025,2,5.79194940352795,1,1,100.0
1,0.3735293643555493,0,0,1,0,11.677874274531895,0,8.043302395505837,0,1,76.36029367060974
0,4.451066637179942,2,1,1,1,19.581388067669458,1,7.524076428591857,0,0,1.1344464523542372
0,1.1313593767402363,1,0,0,0,11.439022032383956,1,6.188901169800792,1,0,57.28166249198386
2,3.5137896675810865,2,1,1,0,18.980829532332745,1,0.18691188262000225,1,0,100.0
1,9.982224506090505,0,0,0,0,8.882657015160536,2,7.2388584011156585,1,0,90.17677783270261
0,8.888425117385317,1,0,1,1,8.716822073040241,0,7.732425032788149,0,0,51.55684962288019
1,0.48324408855396905,2,0,0,0,10.000147186317644,2,7.228495066256349,0,1,74.84426722649064
0,5.632558438256834,2,0,1,2,13.948509163111105,0,7.658091614899567,0,1,80.89151612315209
2,6.478223048244357,0,1,1,1,7.352319329026653,2,4.309148926788603,1,1,100.0
2,2.0953462395012568,1,0,0,0,17.27772065357914,2,9.93752145925391,1,1,71.38330985295502
1,1.4510557339645025,2,1,1,0,0.5856276953629247,1,7.707869158726589,0,0,5.382748913614882
2,9.043811346655234,0,0,0,1,8.795283900568847,2,5.7868000527998555,0,0,70.54750673770565
0,9.688164414833766,2,0,1,0,10.219836999598357,2,9.341912697466238,0,1,74.66111174986906
2,9.918928573196418,0,0,1,1,12.140644765261923,0,9.081983394580183,1,1,63.5903489248403
1,7.897617737346345,2,1,1,2,5.521438247317265,2,8.145670653342648,1,0,80.89547588780607
1,6.635020694052571,2,0,1,0,8.549599419716706,1,5.636949189837663,0,1,84.1168766887772
1,3.457302521929979,0,0,0,0,9.690755004281133,2,5.271010191467135,1,1,90.06780607198303
0,1.7139831232475244,1,1,0,2,13.738199573664264,0,3.2870793197452075,1,0,87.63913219662761
0,0.789805993662317,0,0,1,0,15.47088369471628,0,2.508779791039484,1,1,94.25616955263081
0,6.93297468551492,1,1,0,0,14.756546546875743,2,5.123595169750866,0,0,23.549040759422528
0,7.847234151793582,2,0,0,1,6.831661045791706,2,5.777817617119738,0,1,50.942383319343726
0,8.2645365245498,2,0,1,0,19.98901045983927,0,2.4452643145884556,1,1,100.0
2,9.137650033037986,0,0,0,2,16.97330623574359,1,9.226012436534788,1,1,60.740404440573286
0,8.799295636383736,0,1,0,0,5.200467462899379,2,5.572739967343185,0,0,28.278788451019192
0,9.997412722580926,1,0,1,1,3.9021161134565507,1,5.265053253821465,0,0,49.39019527912947
2,2.440640109672513,1,0,1,2,6.280425011667809,1,4.356383883661402,0,0,29.019111279365053
0,7.633076152122106,1,0,1,2,9.046897059992897,2,0.5807129571686054,0,0,100.0
1,5.864595123747977,0,1,1,2,17.015987566392276,1,8.824013344598493,1,0,57.79132802748169
0,2.612451324535824,2,1,0,2,15.567245275890688,0,3.169942264430298,0,0,34.96168792746599
0,9.819053222869428,0,1,1,1,17.02492247011752,1,6.424603344682945,0,1,51.28888515296408
1,8.978981047742522,2,1,0,1,5.439142298206569,0,6.074335589700354,0,1,39.07249697728239
1,1.2851566844411644,0,1,0,1,11.869224449036723,2,5.844868253845268,0,1,27.61149094260179
1,0.2615834232341985,0,1,1,1,5.664981245547489,1,5.25712202011584,0,1,21.478491174046162
1,6.883307623326768,1,0,0,0,2.180463214389863,0,1.8143983343132808,1,0,91.63988720159819
0,6.041306288565352,2,0,0,1,13.683954869493613,0,2.8060574104796556,1,1,86.21873178741139
1,9.358156241111459,0,0,0,0,2.8599510239087755,2,5.241880712703001,1,0,91.63139976035825
1,2.3400528716036986,0,0,1,2,13.35395523412943,1,7.89342451596926,0,1,65.89980979454927
2,0.8438794789498705,2,0,0,0,12.959286098108183,0,4.319889706504187,0,1,64.21231239719484
1,2.5921533377198647,0,1,1,0,16.20496888848034,0,2.0392255304613083,1,0,73.28023911395053
1,0.1892764051146345,2,1,1,0,2.7910920912712878,2,0.8794442480542597,0,0,25.224344298291538
2,0.35892751188932426,1,1,0,1,15.669602970176218,1,6.630110034940242,0,1,22.345305889813833
2,9.148578059207596,1,0,0,1,19.98553051892474,1,4.233399706211646,0,0,82.9407262535226
0,3.5201658250187826,2,1,1,2,17.020848971718042,0,1.253708926226419,0,0,34.75435547094829
2,4.108090010096807,1,0,1,1,15.036241526553324,1,6.744668799869837,0,1,73.75838246618589
0,0.1837165453810441,2,1,1,0,13.243307093894153,1,2.075787308543732,0,0,2.4346261924633747
2,2.705217801718466,0,0,1,1,8.435629693708588,1,5.090160483036771,1,0,21.066932882157122
2,8.04725983741431,0,1,1,1,14.610003357832044,1,3.061879750768605,0,0,25.78115059008323
0,6.154909596667192,2,0,0,0,14.483560702809065,1,9.316900644340004,1,1,67.03231984191801
2,7.537806010864153,0,1,1,2,12.629965653745765,1,2.282880662711656,0,0,33.90576417352875
0,4.472137407937851,1,0,0,1,15.92556756595657,1,4.199185215420284,0,0,65.16611942162079
2,3.0972922175133,0,1,1,2,8.975277768536694,0,9.594935968280058,0,0,8.625999695670552
1,4.828100933283704,0,0,0,0,2.4250542426478128,0,3.187251799383154,0,1,60.278060558633534
2,3.2307106840575117,2,0,1,1,11.181354552184748,1,6.445931630110001,1,1,77.3735374706261
0,8.38971096674068,1,0,0,2,5.3008705742268525,1,3.167270437063252,0,1,88.31191250899136
2,2.9767371559284572,0,0,0,2,7.688661948583004,2,1.10674979117249,1,0,88.84172627989311
0,6.597636404530838,0,1,1,0,0.34829807882452046,0,6.275472326842928,1,1,100.0
0,1.3698222230952783,2,1,0,1,7.655811758357666,2,9.160315352853404,1,0,60.50118187409717
1,6.8686649373490996,2,1,1,2,16.176022122709092,0,4.525646672340918,1,1,100.0
1,9.132997116000338,1,0,1,2,10.854447338765096,2,6.261765426924671,0,1,100.0
0,6.085831546399083,0,1,0,2,0.19601053867942086,2,6.088984132566231,1,0,50.68958076896969
2,5.598553800344773,2,0,0,2,9.396876404796945,2,4.150897026278759,0,0,86.24392434924641
0,9.611182680216402,2,1,1,2,5.829032952908149,0,6.148966387647306,1,0,75.22756498217629
0,6.2739655531584635,2,0,1,2,9.551013107943422,0,2.593180844189722,1,0,68.37189175414908
2,2.595504332730826,1,1,1,2,8.093854428957542,1,3.7803790460305207,1,0,55.5437014228304
2,2.9239102384774043,2,0,0,2,18.63958439114763,0,4.423188563623751,0,0,48.98028562948238
2,7.0530664253592725,1,0,0,2,0.8235459792603161,0,8.640086835624805,1,0,61.57439710800822
2,7.3543659389218625,1,1,1,2,13.671760225638645,0,3.483328948332549,0,1,61.615005119121314
0,3.0349623178901517,0,1,0,1,17.02053192603483,0,6.351370481158264,1,1,72.32706528461974
0,3.4534397792633023,0,1,0,0,19.18477169300951,1,2.134038374188987,1,1,99.70743996370994
1,9.91056508739087,1,0,0,0,3.552724530885918,1,2.5256972905392674,1,0,100.0
0,1.0195254958027744,0,0,1,0,10.626096039323878,0,6.484288754599776,0,1,78.76367687365742
2,4.0464502844009935,0,0,1,2,0.8717915463442383,2,7.623099273666036,0,0,26.839215060162818
1,0.6244753119750746,2,1,0,0,9.98367048910177,2,4.621171765262815,0,1,47.61518739336738
2,8.21078361998241,0,0,0,2,2.5091617908196384,0,3.3509969677776654,1,1,71.4946048236777
0,0.9234583894543225,1,1,1,1,16.757933493974267,1,9.102715559322725,1,0,48.625355165376504
1,6.740073564627112,0,0,0,0,2.277400052107297,2,1.3580781504904271,1,1,100.0
2,0.5648342400348205,2,1,1,1,10.265767207729905,1,7.20714237649347,1,1,70.11629841081071
1,6.728550378096911,1,0,1,1,10.421921379855075,1,6.901707497471029,0,1,73.95643991631755
1,8.430369469277032,0,0,1,2,19.43300995863211,2,6.902451627277941,1,1,99.03203020116408
0,3.9882152692405737,1,1,1,0,13.099613880777763,0,9.354204444235243,0,1,44.782927184808614
2,5.221264934321769,0,0,1,1,5.756805861536039,1,7.281903009807921,0,0,15.918596748575567
1,4.015417380052825,2,0,1,0,4.8159861987627695,2,3.015651894095841,0,0,65.6132248007708
1,3.0048875863263893,0,1,1,1,2.564964112901298,1,3.5340922423230925,1,1,72.81221982686586
2,8.032634006271282,1,0,0,1,15.13029448098119,2,3.911109731998943,0,0,99.22536552769297
1,2.720025737309897,1,1,1,2,13.815133123646772,0,0.3080867409810606,0,0,38.83395456896298
1,7.22943424389447,1,1,0,0,12.197542546162119,0,9.13510315408257,0,1,30.85698075597345
1,2.0619707925520228,0,0,0,2,0.8168088589997669,0,0.7355260386480389,1,0,57.33767001857175
2,2.498537960783296,0,0,0,2,15.25657732788589,1,6.997942820974716,0,0,60.0547824938775
2,3.3646116257721226,0,0,1,2,12.837751542969585,0,7.301610048433117,0,0,40.727576696917644
2,5.891563773937882,2,1,0,2,19.27777736220977,0,8.437150506305397,0,1,27.64885530223438
2,4.544223191595411,2,0,1,2,11.744042597536241,0,5.533622555955225,0,1,80.20479950110288
0,7.451448098278204,2,1,1,1,6.079038133234162,0,7.252644238565368,0,1,67.09374312553892
1,2.135673003361923,1,0,0,0,7.630411043786404,2,3.0272292446595106,0,1,81.7939436336069
2,0.10672287848834117,1,0,0,0,3.5168141075646497,2,7.4558401091279,1,1,59.008592542203445
1,7.765574717852201,1,1,0,2,14.458283644027702,1,3.4341573726188592,0,1,51.82290749255323
1,8.216493338800724,1,0,0,0,14.154433200434507,2,9.028384784266962,1,1,96.31282004842073
0,0.5948016310838955,1,0,1,1,4.013000309553525,2,1.6338180776638278,1,0,0.0
2,6.109075221583965,0,0,0,2,3.169786463645572,2,3.157573106739535,1,1,86.33240853079921
2,3.7820678387307796,1,0,0,1,1.5400986640438918,2,4.987694515551306,1,0,69.25440199008119
1,7.938956551945168,0,0,0,1,18.239514873635173,2,7.758505571480978,0,1,64.06647222097043
2,8.744145541964786,2,1,0,2,4.6613966738970225,0,7.48799105103032,1,1,90.85767429894801
1,8.51003766797249,2,0,0,1,6.883270535036079,1,2.107168743245035,0,1,100.0
1,7.772042473508521,2,1,1,2,5.610090167549813,2,1.4423569661179636,0,1,100.0
0,2.6905222874216292,2,0,1,1,8.27249205221582,2,3.0396960429409825,0,0,19.905215156567564
0,8.118896435683167,2,0,1,0,14.280975987649667,1,4.837541516759025,1,1,93.23793483442788
0,5.334784759062927,1,1,0,0,17.411912674525688,2,5.390050448257506,0,0,15.673217964624104
1,0.5275661483209082,1,0,0,0,3.651974990570803,2,4.291375909552792,0,0,64.50768566492238
2,4.569388498982489,1,0,1,2,13.728246874823302,1,6.63090116648007,1,0,34.317959828253414
0,9.421579170299934,2,1,1,1,7.051242844849703,0,4.2755894359723765,0,1,78.99255744533944
2,8.878593497355528,2,1,1,1,19.610543365945855,0,9.463290099387947,0,1,42.326957376897965
0,1.0226428099711604,0,0,1,0,5.978383185681537,1,2.6096884798153597,0,0,40.481513995084725
0,7.441266857143702,1,1,0,0,0.14385912015719926,0,6.273721206700947,1,1,98.08076863800368
1,8.057928659582348,2,1,0,2,10.312799480396905,0,6.113779386601318,0,1,46.1947677473465
0,2.713881882367648,2,1,0,2,3.0146216855187546,0,2.8157472188228407,0,1,46.16126997019341
0,4.716085707410923,2,1,1,1,0.889888536367982,0,4.116876245140273,0,0,15.853671432057734
1,7.109879414636829,0,0,1,2,13.96538463895417,2,3.654736194399708,0,0,71.69400605711937
2,4.390414888211479,2,0,1,2,14.64518565016913,1,1.7249906002048931,1,0,54.17767217892492
0,1.1279691886657695,0,1,0,2,9.21398026233005,0,4.77295212631544,1,0,79.09348701025793
1,7.058824446817216,0,0,0,0,13.537710335131546,0,3.8666225302184145,1,0,86.5093718845586
